source,target,bytes,source_sha256,target_sha256,classification,note
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg118.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg118.md,190,55d01952b4e6607be3e853e3cc16130851a7a1e6c4e99cf981edd9b10f6f798a,55d01952b4e6607be3e853e3cc16130851a7a1e6c4e99cf981edd9b10f6f798a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg119.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg119.md,180,fc03e9729e371f0e6f35b91b9892f905ae4531fa67416be6458646552767f2e1,fc03e9729e371f0e6f35b91b9892f905ae4531fa67416be6458646552767f2e1,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg120.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg120.md,176,1699bc535d4565b91e851baa9c58926820e2e081a18dad4ca1ac70aea14d1aa1,1699bc535d4565b91e851baa9c58926820e2e081a18dad4ca1ac70aea14d1aa1,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg121.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg121.md,138,3714cdca565807742d3fb5b33f1eaa1a41e1e17415ee7c8c0195e6411c85d176,3714cdca565807742d3fb5b33f1eaa1a41e1e17415ee7c8c0195e6411c85d176,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg122.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg122.md,142,418823583b1c3888acfe6316ee9ba849fe2f1003be97cf5bcbcfd26f55fe33ad,418823583b1c3888acfe6316ee9ba849fe2f1003be97cf5bcbcfd26f55fe33ad,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg123.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg123.md,146,06a6380503f1c8a9263e1814639195f109bcb19694dbcb3ad035257d8ced346e,06a6380503f1c8a9263e1814639195f109bcb19694dbcb3ad035257d8ced346e,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg124.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg124.md,134,6ae74a52d1a9bc58918fc31e2b8c50a579b331b3744cd8c2e47b7dbcc19ac024,6ae74a52d1a9bc58918fc31e2b8c50a579b331b3744cd8c2e47b7dbcc19ac024,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg125.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg125.md,152,99a39421e601de681deafb97eef5569162ba90bd39247814289bcf0cc7b89506,99a39421e601de681deafb97eef5569162ba90bd39247814289bcf0cc7b89506,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg126.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg126.md,166,2d6ae11c11b60dc7af02c05d8edea3879daa09a90e13ddc111c3055c63d82f6c,2d6ae11c11b60dc7af02c05d8edea3879daa09a90e13ddc111c3055c63d82f6c,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg127.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg127.md,152,e0645352d4d0638c131fd9d4c64d6ee1a422e6370176f452608074a60d4ed51a,e0645352d4d0638c131fd9d4c64d6ee1a422e6370176f452608074a60d4ed51a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg128.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg128.md,170,25d84f2cc79969bc1c67100ce9cb6c7f32df0ef59f1bfca639228e739061141d,25d84f2cc79969bc1c67100ce9cb6c7f32df0ef59f1bfca639228e739061141d,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg129.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg129.md,164,ed39ada9a129f852a133a125f8257327c5a85e8f84962c166ab8926e2b542f07,ed39ada9a129f852a133a125f8257327c5a85e8f84962c166ab8926e2b542f07,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg130.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg130.md,174,a3b1cad1d8f962649ef76b2d8b407d1037ddcd2ceb95f7c87188913164ac5774,a3b1cad1d8f962649ef76b2d8b407d1037ddcd2ceb95f7c87188913164ac5774,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg131.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg131.md,138,2d875ef75061e0ad6c3ab25075d3fe0aec143d2bf8530417ef371bd2a62c89f0,2d875ef75061e0ad6c3ab25075d3fe0aec143d2bf8530417ef371bd2a62c89f0,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg132.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg132.md,148,5933154ebaa0a357f18d2a7b8e0ddd00fd17969049771a8be1b431e3e6df1246,5933154ebaa0a357f18d2a7b8e0ddd00fd17969049771a8be1b431e3e6df1246,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg133.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg133.md,148,d0d445b893aa5c3fb421bd645694373b7cd9823475594318d79ee002218db2f5,d0d445b893aa5c3fb421bd645694373b7cd9823475594318d79ee002218db2f5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg134.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg134.md,168,36c96fd958385bdfb509bccd0b7e2cbdf37555cdb783e1392159792c2ebd5fc9,36c96fd958385bdfb509bccd0b7e2cbdf37555cdb783e1392159792c2ebd5fc9,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg135.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg135.md,148,67f2b79b9dbb4c02ac867190dbf9da5bfca62044bb1b7364fa2223b03e6ad6a0,67f2b79b9dbb4c02ac867190dbf9da5bfca62044bb1b7364fa2223b03e6ad6a0,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg136.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg136.md,158,058ad102e5e3682c3d786c4f3b659277b0a88ef82443ff3ae36a2b65f67c355e,058ad102e5e3682c3d786c4f3b659277b0a88ef82443ff3ae36a2b65f67c355e,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg137.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg137.md,174,509e0efe88c6b60d462d56c29eba72729ac897fa6090a9a8d62002ac9f98fd93,509e0efe88c6b60d462d56c29eba72729ac897fa6090a9a8d62002ac9f98fd93,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg138.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg138.md,178,9e75c73bd40587006beaad10b777ce3eb353c87bb723fc8d38783c764452ab74,9e75c73bd40587006beaad10b777ce3eb353c87bb723fc8d38783c764452ab74,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg139.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg139.md,158,b3cf9b7c9bff2b25ef57046ec163e3a8284b3732244a53910054d950ac34ece0,b3cf9b7c9bff2b25ef57046ec163e3a8284b3732244a53910054d950ac34ece0,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg140.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg140.md,158,6f4a589cd441652011ed3051c54e538a8267b9576d352d8ff9dfa7541d4fa244,6f4a589cd441652011ed3051c54e538a8267b9576d352d8ff9dfa7541d4fa244,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg141.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg141.md,152,2a8275ac1a0f02b5ba853a8fdf392a0bf8d7584ddec73cf5f0eb545be9e1eae5,2a8275ac1a0f02b5ba853a8fdf392a0bf8d7584ddec73cf5f0eb545be9e1eae5,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg142.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg142.md,168,5f566fd8852363e6b467eeffcf0f377aa392a729aa602e1b5c10bfdb596d6659,5f566fd8852363e6b467eeffcf0f377aa392a729aa602e1b5c10bfdb596d6659,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg143.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg143.md,184,a4fd1276986545c444445ec773ae4a3ab484fc9e355a3cc314fce7ef35534783,a4fd1276986545c444445ec773ae4a3ab484fc9e355a3cc314fce7ef35534783,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg144.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg144.md,162,11a2ce2b4604cf7709b7b8058fec8f644d1c57086ff5d0bdafc0cc752927ab47,11a2ce2b4604cf7709b7b8058fec8f644d1c57086ff5d0bdafc0cc752927ab47,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg145.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg145.md,190,27f89667f4e536aa5201f54ec8aa2e5969751d1ef7921cba1dfb4b14b8e4d116,27f89667f4e536aa5201f54ec8aa2e5969751d1ef7921cba1dfb4b14b8e4d116,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg146.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg146.md,164,28e84fa1e491bbcca220bb7a64c42693e3094677595e66eda689f56051669e24,28e84fa1e491bbcca220bb7a64c42693e3094677595e66eda689f56051669e24,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg147.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg147.md,164,90be7c3a60551a326e347052d5ee62bdb2df52ebf4ab7ed6875f78dde2fef85e,90be7c3a60551a326e347052d5ee62bdb2df52ebf4ab7ed6875f78dde2fef85e,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg148.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg148.md,176,4d0f0e63f3418fe066013793fd2dc4c649812330d38655fe2e7e7dc7fce08e03,4d0f0e63f3418fe066013793fd2dc4c649812330d38655fe2e7e7dc7fce08e03,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg149.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg149.md,166,1165fc45d03260081fcaaa7ac027e5f297b319bb3eee5ca1b69fc5c2c41e45cf,1165fc45d03260081fcaaa7ac027e5f297b319bb3eee5ca1b69fc5c2c41e45cf,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg150.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg150.md,166,0e8a0a48318d1cb2eb04a0cfab17c82c1eabcb05293efb8e5d7731e17ae8b672,0e8a0a48318d1cb2eb04a0cfab17c82c1eabcb05293efb8e5d7731e17ae8b672,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg151.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg151.md,180,05ea54dc9f1d4f1f640a701e7aa247f039071141cb22ba27071e085dc667f30f,05ea54dc9f1d4f1f640a701e7aa247f039071141cb22ba27071e085dc667f30f,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg152.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg152.md,162,fb05f3f64392092a751d69ab8fbf0845475d1067c4af9d3e726ebf1da99981a8,fb05f3f64392092a751d69ab8fbf0845475d1067c4af9d3e726ebf1da99981a8,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg153.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg153.md,174,96f84db7bafb7a9e176fbdfc9626b7a114f141556bba41ceaf9aa4b77f8ab2ba,96f84db7bafb7a9e176fbdfc9626b7a114f141556bba41ceaf9aa4b77f8ab2ba,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg154.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg154.md,162,440aeb427390d4b1fe7810d2a772124718ba0f188d16daff1c98ba16753970f0,440aeb427390d4b1fe7810d2a772124718ba0f188d16daff1c98ba16753970f0,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg155.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg155.md,158,4d57e541384a4447fb3b50e058cba5ba02d28452de9d3e98d039572587ef3bd0,4d57e541384a4447fb3b50e058cba5ba02d28452de9d3e98d039572587ef3bd0,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg156.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg156.md,156,f794934f2bd426ef94d60f3c2e290e8a8a875b2ba9e30879a6780c65c679e5cc,f794934f2bd426ef94d60f3c2e290e8a8a875b2ba9e30879a6780c65c679e5cc,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg157.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg157.md,176,a16c791e3cf3696b3f2f92836559c78fdc39722657e48dec0c6c6bf8af24f0bb,a16c791e3cf3696b3f2f92836559c78fdc39722657e48dec0c6c6bf8af24f0bb,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg158.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg158.md,144,0879b1192c975470febd92e9f328737ece8637bbc9370dae770bbab07b2520d7,0879b1192c975470febd92e9f328737ece8637bbc9370dae770bbab07b2520d7,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg159.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg159.md,162,7917e7f2a2f2605a5060dc331804daaf50b19fa180e3655220cf6c8946549a46,7917e7f2a2f2605a5060dc331804daaf50b19fa180e3655220cf6c8946549a46,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg160.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg160.md,172,5a977f2f72e603bd2e7390f51ff592c327212bb569fc66f4aaec6fcc19ade7fc,5a977f2f72e603bd2e7390f51ff592c327212bb569fc66f4aaec6fcc19ade7fc,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg161.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg161.md,162,6afe2683d228e6c05339aa3a0d163b3583bb8bcb8c2f240e0102d76e88a1fc5a,6afe2683d228e6c05339aa3a0d163b3583bb8bcb8c2f240e0102d76e88a1fc5a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg162.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg162.md,170,6361aff546ca15f4a4386e5901d0c27fef03db59dd742574c62b518a48e6f340,6361aff546ca15f4a4386e5901d0c27fef03db59dd742574c62b518a48e6f340,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg163.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg163.md,164,612b7bff4c2bb21877ca5a0bcd1270ace1ec4e5b52cc9549f158a2f4f5521894,612b7bff4c2bb21877ca5a0bcd1270ace1ec4e5b52cc9549f158a2f4f5521894,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg164.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg164.md,160,396de22d2062bfd8e89564677d3eb6912aabfd753e572d700ca9b5a3c36e848b,396de22d2062bfd8e89564677d3eb6912aabfd753e572d700ca9b5a3c36e848b,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg165.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg165.md,164,ccbe45be7e00f330c4a139f9bec757d199a67819579a74853fb6274e04d07a6a,ccbe45be7e00f330c4a139f9bec757d199a67819579a74853fb6274e04d07a6a,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg166.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg166.md,164,0435908c248be6ab060f4e3010546a426dc506c940c15a9ffdec1cf16717eb60,0435908c248be6ab060f4e3010546a426dc506c940c15a9ffdec1cf16717eb60,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg167.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg167.md,166,4d68bb9464bb769f15ec8bcbbbc33d40991ea9d9c525674e6f0b12c4188cda01,4d68bb9464bb769f15ec8bcbbbc33d40991ea9d9c525674e6f0b12c4188cda01,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg168.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg168.md,180,b457883f66846bafc5e6d5173ed49c284ac6ceb9884aa557f3baa988a05b078f,b457883f66846bafc5e6d5173ed49c284ac6ceb9884aa557f3baa988a05b078f,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg169.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg169.md,174,9235b9457fbd2ffd0e7da194ce4c359eed19b0a1699fb1d5a5aa181ee6ac2326,9235b9457fbd2ffd0e7da194ce4c359eed19b0a1699fb1d5a5aa181ee6ac2326,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg170.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg170.md,180,66530e4215f8b80f95ed64ed704d52f585bc6b9ab58f94a1be70eb002ea6c5e4,66530e4215f8b80f95ed64ed704d52f585bc6b9ab58f94a1be70eb002ea6c5e4,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg171.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg171.md,152,a856b74d088ccb1e4d7c97c4bd9d40db7cf6a9c5fc35ce2ca55a5d7b73bddb1b,a856b74d088ccb1e4d7c97c4bd9d40db7cf6a9c5fc35ce2ca55a5d7b73bddb1b,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg172.md,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\stg172.md,165,c17785f17e077880d682eedcc0ccdd5552be8d75b6b9004191dd9c4c7cc65c81,c17785f17e077880d682eedcc0ccdd5552be8d75b6b9004191dd9c4c7cc65c81,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\_ingested_state.json,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\_ingested_state.json,8802,b3d8f6236bd647d6e4a4e05b524192d77010e736d19073bf3d22de31d84c3579,b3d8f6236bd647d6e4a4e05b524192d77010e736d19073bf3d22de31d84c3579,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
C:\LAB\tradingview-lab\MTC_COMMAND_CENTER\11_TRIAGE\strategies\_stg_code_map.json,C:\LAB\Tradingview_LAB_CLEAN\MTC_COMMAND_CENTER\11_TRIAGE\strategies\_stg_code_map.json,7854,a09129aa1a335f0cc9a5a20c2c3ad385a1c631b5b7ef49dc332295210b692e77,a09129aa1a335f0cc9a5a20c2c3ad385a1c631b5b7ef49dc332295210b692e77,ACTIVE_KEEP_CANONICAL_MTC_COMMAND_CENTER,
