case_no,case_name,phase,title,description,prev_case_diff,folder,status,export_file,enable_long,enable_short,allow_flip,regime_lock,max_entries,cooldown_bars,risk_per_long_pct,risk_per_short_pct,fallback_size_pct,max_leverage_cap,signal_mode,st_atr_len,st_factor,st_use_wicks,st_use_ha,use_ma_filter,ma_type,ma_length,use_ma_mtf,ma_htf_timeframe,use_htf_trend_filter,htf_trend_timeframe,htf_trend_ma_type,htf_trend_ma_len,htf_trend_buffer_pct,use_ma_slope_filter,ma_slope_len,ma_slope_min_pct,use_mcginley_filter,mcginley_length,mcginley_use_higher_timeframe,mcginley_htf_timeframe,use_volume_filter,vol_sma_length,vol_sma_mult,use_adx_filter,adx_length,adx_threshold,adx_use_higher_timeframe,adx_htf_timeframe,use_chop_filter,chop_length,chop_threshold,chop_use_higher_timeframe,chop_htf_timeframe,use_atr_vol_floor,atr_vol_floor_fast_len,atr_vol_floor_baseline_len,atr_vol_floor_mult,use_macd_regime_filter,use_macd_cross_filter,use_macd_hist_filter,macd_hist_mode,use_macd_zero_dist_filter,macd_zero_dist_min,macd_fast_len,macd_slow_len,macd_sig_len,macd_source,use_macd_htf_bias,macd_htf_timeframe,use_momentum_filter,momentum_mode,momentum_atr_len,momentum_atr_mult,momentum_roc_min_pct,use_session_filter,session_name,session_custom_string,sl_mode,sl_atr_len,sl_atr_mult,sl_pct,sl_swing_basis,sl_swing_lookback,sl_swing_atr_len,sl_swing_atr_mult,tp_mode,tp_atr_len,tp_atr_mult,tp_percent,tp_r_multiple,tp1_r_multiple,tp1_close_pct,tp2_r_multiple,use_break_even,be_trigger_r,be_buffer_r,use_trailing,trail_atr_len,trail_start_r,trail_distance_atr_mult,exit_on_opposite_signal,exit_on_ma_block,exit_on_ma_slope_block,exit_on_mcginley_block,exit_on_htf_trend_block,exit_on_vol_block,exit_on_atr_vol_block,exit_on_range_block,exit_on_candle_pattern_block,exit_on_level_prox_block,use_candle_pattern_gate,candle_pattern_lookback,use_level_proximity_gate,level_proximity_threshold_pct,level_proximity_lookback,use_time_stop,time_stop_bars,time_stop_condition,time_stop_eod,time_stop_eow,use_daily_loss_limit,max_daily_loss_pct,use_max_trades_per_day,max_trades_per_day,use_max_drawdown_guard,max_drawdown_pct,use_consecutive_loss_halt,max_consecutive_losses,use_equity_curve_filter,equity_ma_length,use_mae_guard,max_mae_pct,use_guard_recovery,guard_recovery_mode,guard_recovery_bars,guard_recovery_signals,use_trade_cooldown,cooldown_bars_after_exit,use_confirm_transform,confirm_bars,confirm_close_crosses,require_raw_still_true,refresh_on_new_raw,use_level_retest,retest_timeout_bars,retest_buffer_pct
case_134,case_134,Single-setting coverage,refresh_on_new_raw,refresh_on_new_raw: FALSE -> TRUE,vs case_133: require_raw_still_true: TRUE -> FALSE; refresh_on_new_raw: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_134,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_ba705.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,False,True,False,50,0.1
case_135,case_135,Single-setting coverage,use_level_retest,use_level_retest: FALSE -> TRUE,vs case_134: use_confirm_transform: TRUE -> FALSE; refresh_on_new_raw: TRUE -> FALSE; use_level_retest: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_135,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_32bde.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,True,50,0.1
case_136,case_136,Single-setting coverage,retest_timeout_bars,retest_timeout_bars: 50 -> 20,vs case_135: retest_timeout_bars: 50 -> 20,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_136,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_7cc2d.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,True,20,0.1
case_137,case_137,Single-setting coverage,retest_buffer_pct,retest_buffer_pct: 0.1 -> 0.2,vs case_136: retest_timeout_bars: 20 -> 50; retest_buffer_pct: 0.1 -> 0.2,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_137,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_3d184.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,True,50,0.2
case_138,case_138,Critical pairs,pair_sl_atr_be,SL=ATR + Break-even,vs case_137: sl_mode: None -> ATR; use_break_even: FALSE -> TRUE; use_level_retest: TRUE -> FALSE; retest_buffer_pct: 0.2 -> 0.1,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_138,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_eed38.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,True,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_139,case_139,Critical pairs,pair_sl_atr_trail,SL=ATR + Trailing,vs case_138: use_break_even: TRUE -> FALSE; use_trailing: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_139,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_88100.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,True,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_140,case_140,Critical pairs,pair_sl_atr_tp_atr,SL=ATR + TP=ATR,vs case_139: tp_mode: None -> ATR; use_trailing: TRUE -> FALSE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_140,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_4e3c7.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,ATR,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_141,case_141,Critical pairs,pair_sl_atr_tp_r,SL=ATR + TP=R,vs case_140: tp_mode: ATR -> R,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_141,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_abf59.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,R,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_142,case_142,Critical pairs,pair_sl_atr_tp_multi,SL=ATR + TP=Multi-TP,vs case_141: tp_mode: R -> Multi-TP,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_142,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_5f380.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,ATR,14,2.0,1.0,Wick,20,14,0.5,Multi-TP,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_143,case_143,Critical pairs,pair_sl_percent_tp_percent,SL=Percent + TP=Percent,vs case_142: sl_mode: ATR -> Percent; tp_mode: Multi-TP -> Percent,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_143,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_55fc5.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,Percent,14,2.0,1.0,Wick,20,14,0.5,Percent,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_144,case_144,Critical pairs,pair_ma_exit,MA filter + exit_on_ma_block,vs case_143: use_ma_filter: FALSE -> TRUE; sl_mode: Percent -> None; tp_mode: Percent -> None; exit_on_ma_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_144,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d0f96.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,True,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,True,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_145,case_145,Critical pairs,pair_ma_slope_exit,MA slope + exit_on_ma_slope_block,vs case_144: use_ma_filter: TRUE -> FALSE; use_ma_slope_filter: FALSE -> TRUE; exit_on_ma_block: TRUE -> FALSE; exit_on_ma_slope_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_145,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_4ccf1.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,True,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,True,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_146,case_146,Critical pairs,pair_mcginley_exit,McGinley + exit_on_mcginley_block,vs case_145: use_ma_slope_filter: TRUE -> FALSE; use_mcginley_filter: FALSE -> TRUE; exit_on_ma_slope_block: TRUE -> FALSE; exit_on_mcginley_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_146,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a3c4a.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,True,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,True,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_147,case_147,Critical pairs,pair_htf_trend_exit,HTF trend + exit_on_htf_trend_block,vs case_146: use_mcginley_filter: TRUE -> FALSE; use_htf_trend_filter: FALSE -> TRUE; exit_on_mcginley_block: TRUE -> FALSE; exit_on_htf_trend_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_147,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_2040c.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,True,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,True,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_148,case_148,Critical pairs,pair_volume_exit,Volume filter + exit_on_vol_block,vs case_147: use_volume_filter: FALSE -> TRUE; use_htf_trend_filter: TRUE -> FALSE; exit_on_htf_trend_block: TRUE -> FALSE; exit_on_vol_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_148,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_6bb31.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,True,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,True,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_149,case_149,Critical pairs,pair_atr_floor_exit,ATR vol floor + exit_on_atr_vol_block,vs case_148: use_volume_filter: TRUE -> FALSE; use_atr_vol_floor: FALSE -> TRUE; exit_on_vol_block: TRUE -> FALSE; exit_on_atr_vol_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_149,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_1e9bf.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,True,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,True,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_150,case_150,Critical pairs,pair_candle_exit,Candle gate + exit_on_candle_pattern_block,vs case_149: use_atr_vol_floor: TRUE -> FALSE; use_candle_pattern_gate: FALSE -> TRUE; exit_on_atr_vol_block: TRUE -> FALSE; exit_on_candle_pattern_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_150,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_75bff.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,True,False,True,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_151,case_151,Critical pairs,pair_level_exit,Level proximity + exit_on_level_prox_block,vs case_150: use_candle_pattern_gate: TRUE -> FALSE; use_level_proximity_gate: FALSE -> TRUE; exit_on_candle_pattern_block: TRUE -> FALSE; exit_on_level_prox_block: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_151,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_1edca.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,True,False,5,True,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
case_152,case_152,Critical pairs,pair_confirm_require_raw,Confirm transform + require_raw_still_true,vs case_151: use_level_proximity_gate: TRUE -> FALSE; exit_on_level_prox_block: TRUE -> FALSE; use_confirm_transform: FALSE -> TRUE; require_raw_still_true: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_152,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_d3509.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,True,False,False,50,0.1
case_153,case_153,Critical pairs,pair_confirm_refresh,Confirm transform + refresh_on_new_raw,vs case_152: require_raw_still_true: TRUE -> FALSE; refresh_on_new_raw: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_153,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a6b6b.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,False,True,False,50,0.1
case_154,case_154,Critical pairs,pair_level_retest_confirm,Level retest + confirm transform,vs case_153: refresh_on_new_raw: TRUE -> FALSE; use_level_retest: FALSE -> TRUE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_154,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_93a3c.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,False,False,False,POSITIVE,False,0.0,12,26,9,close,False,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,True,1,False,False,False,True,50,0.1
case_155,case_155,Critical pairs,pair_macd_htf_regime,MACD regime + HTF bias,vs case_154: use_macd_regime_filter: FALSE -> TRUE; use_macd_htf_bias: FALSE -> TRUE; use_confirm_transform: TRUE -> FALSE; use_level_retest: TRUE -> FALSE,01_MASTER TEMPLATE_V2\05_PARITY\TW_EXPORT_CASES_V2\case_155,READY,MTCV2_1304_BINANCE_BTCUSDT.P_2026-04-14_a0465.xlsx,True,True,False,False,1,0,1.0,1.0,10.0,1.0,Supertrend,21,4.0,False,False,False,EMA,200,False,60,False,240,EMA,100,0.1,False,200,0.005,False,200,False,240,False,20,1.0,False,14,25.0,False,240,False,14,61.8,False,240,False,14,100,0.5,True,False,False,POSITIVE,False,0.0,12,26,9,close,True,240,False,ATR_BODY,14,0.3,0.15,False,New York,0930-1600:America/New_York,None,14,2.0,1.0,Wick,20,14,0.5,None,14,3.0,3.0,2.0,3.0,50.0,5.5,False,1.0,0.1,False,14,2.0,1.0,True,False,False,False,False,False,False,False,False,False,False,5,False,0.5,50,False,50,Always,False,False,False,2.0,False,3,False,10.0,False,3,False,20,False,2.0,False,Bars,20,2,False,5,False,1,False,False,False,False,50,0.1
